id	user	icon	portrait	English	Japanese	Final Notes	pic	Filenames	Codes
				La chanson de sworcellerie peut être appréhendée comme une technique psionique & elle vous permet de percevoir une autre réalité contenue à l'intérieur de celle que vous connaissez déjà.										
				"Pour arrêter la chanson de sworcellerie à n'importe quel moment, double-cliquez simplement sur l'aura de sworcellerie qui entoure la Scythienne."										
				"Une fois que vous avez commencé à chanter une chanson de sworcellerie, cliquez & maintenez le curseur sur l'aura de sworcellerie & glissez-le pour regarder autour de vous."										
				"Pour chanter une chanson de sworcellerie à n'importe quel moment, cliquez & maintenez le curseur sur la Scythienne pendant quelques instants & l'aura de sworcellerie apparaîtra."										
				"Comme vous pouvez le voir, le Mégagrimoire rassemble & collecte les transmissions de pensée linguistique. Défilez vers le bas pour voir ce que j'ai pensé avant."					
ARCHETYPE_MEGATOMETUTORIAL	The Scythian		adventureUI/megatomeItem	"""Très bien joué - vous avez appris la chanson de Sworcellerie & maintenant l'insondable pouvoir du mégagrimoire est vôtre."""			47	012.jpg	31E2F
			adventureUI/megatomeItem	"""Le mégagrimoire intercepte les transmissions de pensée linguistique & il contient tout ce dont vous avez besoin pour terminer votre triste errance."""					
			adventureUI/megatomeItem	Je pense à une chose maintenant... pourquoi ne pas ouvrir le mégagrimoire & regarder ce que j'ai à l'esprit ?					
				"""Cherchez un triangle blanc dans le coin supérieur droit... cliquez dessus & utilisez le mégagrimoire pour voir ce qui est dissimulé."""					
LOGFELLA_STORM	The Scythian			Le bûcheron connu sous le nom de Logfella avait abandonné sa coupe du bois à cause de l'effrayante tempête. #wetboots					
			adventureUI/megatomeItem	Logfella nous rappela que la tempête était apparue juste après que nous ayons rapporté le mégagrimoire des profondeurs de Mingi Taw.					
				Était-ce une manière pas si subtile que ça pour Père Bûche de dire que nous devions essayer de faire quelque chose pour calmer la tempête ? #yes #no #maybe					
GIRL_STORM	The Scythian			La jeune fille aux cheveux sombres connue sous le nom de la Fille avait pressenti l'arrivée des malheurs. #woe					
			gourd/gourd	"Même après l'arrivée de la tempête, la Fille avait vu les bulles sonores des esprits de la forêt qui se cachaient dans les bois tout proches."					
			gourd/gourd	Elle demanda si les trois esprits de la forêt ne pourraient pas aider à calmer la tempête ? #yes					
			gourd/gourd	Elle nous demanda de rechercher les bulles sonores qui bouillonnaient dans le profond étang à l'extérieur de la hutte.					
			gourd/gourd	La Fille parla d'un esprit situé dans une prairie proche & d'un autre esprit dans un nichoir qui servait d'abri pour trois oiseaux chanteurs trempés par la pluie.					
			gourd/gourd	La Fille nous dit de chercher les bulles sonores de ces trois esprits de la forêt & de les envoyer vers le ciel avec la chanson de Sworcellerie.					
ARCHETYPE_SWORCERY	The Archetype			"""C'est le moment d'apprendre la chanson de Sworcellerie - une technique de développement de la conscience qui révèle une dimension mystique musicale."""										
			gourd/gourd	"""Restez calme & suivez mes instructions pour réveiller l'esprit de la forêt qui fait doucement des bulles dans les eaux froides de ce profond étang."""					
ARCHETYPE_TADPOLES	The Archetype			"Il était 100 % évident que cet homme bizarrement vêtu attendait quelque chose de nous, mais nous ne savions pas quoi."					
			gourd/gourd	"""Avez-vous vu les bulles sonores dans le profond étang ? Un esprit de la forêt dort tranquillement ici & vous devez le réveiller."""					
			gourd/gourd	"""Vous pouvez chanter une chanson de Sworcellerie à n'importe quel moment en cliquant & en maintenant sur la faux. Vous percevrez une autre réalité, contenue à l'intérieur de celle que vous connaissez déjà."""					
			gourd/gourd	"""Guidez les deux petites choses qui nagent vers l'esprit endormi & envoyez-le ensuite vers le ciel avec trois touches de Sworcellerie."""			49	013.jpg	61D3A
GIRL_LOSTKEY	The Scythian			La Fille s'abritait de la pluie en restant sous le large toit en bois du puits.					
				Elle avait quitté la douceur du foyer de la hutte car Père Bûche était apparemment énervé à propos de quelque chose.					
INFO_BIRDEYESCULPTURE	The Scythian			Nous aperçûmes une sculpture représentant un oiseau en colère qui se dressait au-dessus de la prairie. #subtlereference			6	014.jpg	F1D48
INFO_MEADOWSHEEP	The Scythian			Nous aperçûmes quelques moutons sans intérêt qui traînaient dans la prairie. #worthlesssheep					
INFO_CABINSHEEP	The Scythian			Un autre mouton sans intérêt - pourquoi continuons-nous à le regarder ? #worthlesssheep					
INFO_MEADOWSUN	The Scythian			Nous nous souvenons très clairement du superbe soleil qui brillait en cette journée de début d'été.					
INFO_MEADOWGATE	The Scythian			Il y avait dans la prairie une solide porte en fer bloquant l'accès à une grotte caverneuse.					
INFO_MEADOWGATEACTIVE	The Scythian			Il y avait une porte en fer dans la prairie & nous avions le sentiment que nous pourrions peut-être la lever d'une façon ou d'une autre.					
INFO_MEADOWGATETRIGONACTIVE	The Scythian			Nous aperçûmes un genre de trigone doré au-dessus de la porte en fer - peut-être qu'il réagira à notre chanson de Sworcellerie ?					
INFO_MEADOWGATETRIGON	The Scythian			Nous aperçûmes quelque chose au-dessus de la porte en fer.					
INFO_LOCKEDDOORSTONEWALL	The Scythian			La porte fermée à clé dans le mur de pierre empêche de prendre la vieille route vers Mingi Taw & il semblerait que la clé soit perdue dans le monde des rêves.					
INFO_LOOMINGBIRDSCULPTURES	The Scythian			Nous aperçûmes une sculpture représentant un oiseau en colère qui se dressait au-dessus de la prairie. #subtlereference					
INFO_MEADOWSUNSTICK	The Scythian			Nous aperçûmes un bâton de forme étrange dominant la prairie.					
INFO_CABINWELL	The Scythian			Nous aperçûmes un puits solidement bâti avec un large toit en bois.					
INFO_UNWELLWELL	The Scythian			Le puits est sans répit. #unwell #well					
INFO_WELLNESS	The Scythian			Tout est bien qui finit bien. #unwell #well #wellness					
INFO_WELLWHITESTAG	The Scythian			LONGUE VIE À LA NOUVELLE CHAIR					
ARCHETYPE_UNWELLWELLOUTRO	The Archetype								
INFO_CABINCHIMNEY	The Scythian			Nous aperçûmes une solide hutte en pierre au toit de chaume qui se tenait près d'un profond étang.					
INFO_CABINWOODPILE	The Scythian			"Nous aperçûmes un tas de bois de chauffage fendu, rien d'exceptionnel."					
INFO_SPUME	The Scythian			Nous vîmes les petites bulles sonores d'un esprit de la forêt endormi. À présent... comment le réveiller ?					
INFO_NESTBOX	The Scythian			Nous aperçûmes un étrange nichoir, désormais foyer d'une ruche misérable.			13	015.jpg	B1C5F
INFO_NESTBOXWEATHERED	The Scythian			"Nous aperçûmes un nichoir délabré qui, d'une certaine manière, faisait penser à un visage effrayant."					
INFO_FLAGPOLELOGBRIDGE	The Scythian			Un sinistre mât orné d'un ensemble de crânes était fixé à un tronc sur la vieille route.					
INFO_GOLDTRIGONALTAR	The Scythian			"Au-delà de la grotte caverneuse de la prairie, nous trouvâmes un bosquet isolé avec une collection d'étranges structures en pierre."					
			Archetype/trifecta	... Était-ce le bosquet du trigone ? #trigongrove			93	016.jpg	B1D6J
			triangle/Triangle	"Alors que nous nous tenions à côté de la structure en pierre, nous pensâmes au trigone doré & sentîmes notre épée remuer dans son fourreau."					
INFO_DARKTRIGONALTAR	The Scythian			Il y avait une autre structure en pierre dans le bosquet du trigone. Elle était usée & érodée. #darkmoontrigon					
				Nous nous demandâmes ce qui se passerait si nous frappions la structure en pierre avec notre épée.					
INFO_BRIGHTTRIGONALTAR	The Scythian			"Il y avait une autre structure en pierre dans le bosquet du Trigone, avec un glyphe circulaire qui faisait référence à la Lune Claire. #BrightMoonTrigon"					
				Nous nous demandâmes ce qui se passerait si nous frappions la structure en pierre avec notre épée.					
INFO_STONEHEAD	The Scythian			"Au-dessus du dangereux précipice, taillée dans la pierre, il y avait une gigantesque sculpture d'une tête familière. Elle avait la bouche ouverte."			24	017.jpg	61B76
INFO_STONEHEADSHUT	The Scythian			"Au-dessus du dangereux précipice, taillée dans la pierre, il y avait une gigantesque sculpture d'une tête familière."					
INFO_STONEHEADFLAGPOLE	The Scythian			"Au-dessus d'une gigantesque sculpture taillée dans la pierre se tenait un sinistre mât orné d'un ensemble de crânes, ou quelque chose du genre."					
INFO_CHASMSTONESHELTER	The Scythian			D'un côté du dangereux précipice se tenait une espèce de grand dolmen. Il protégeait deux sièges en pierre qui semblaient confortables.			25	018.jpg	O1C8M
INFO_SKULLPOLE	The Scythian			Un sinistre mât orné d'un crâne aux bois de cerf était fixé à un pont branlant.					
INFO_TRIFECTASYMBOL	The Scythian			"Au-dessus de l'entrée creusée dans la pierre qui conduisait au temple de la montagne, nous aperçûmes des pictogrammes représentant le trigone trifecta."					
INFO_MOUNTAINGATE	The Scythian			"À l'intérieur du temple de la montagne, nous aperçûmes une lourde porte en fer & nous vîmes derrière le sommet nuageux de Mingi Taw."					
INFO_MOUNTAINGATETRIGON	The Scythian			"À l'intérieur du temple de la montagne, au-dessus d'un grand couloir, nous aperçûmes trois étranges formes triangulaires."					
INFO_MOUNTAINGATETRIGONACTIVE	The Scythian			"À l'intérieur du temple de la montagne, au-dessus d'un grand couloir, nous aperçûmes l'icône du trigone trifecta."					
INFO_CABINRECORD	The Scythian			"À l'intérieur de la hutte, nous aperçûmes quelque chose ressemblant à un petit cercle au-dessus du foyer. #theballadofthespacebabies"			46	019.jpg	P1D99
INFO_CABINHEARTH	The Scythian			"À l'intérieur de la hutte, le foyer crépitait doucement en diffusant une chaleur réconfortante."					
INFO_CABINSEAT	The Scythian			"À l'intérieur de la hutte se trouvaient deux gros sièges en bois, un de chaque côté du foyer."					
INFO_GOGOLITHICMASS	The Scythian			Nous aperçûmes un crâne aux bois de cerf flottant dans les profondeurs de Mingi Taw.					
INFO_MEGATOMBTRIFECTA	The Scythian			Nous aperçûmes un pictogramme représentant le trigone trifecta dans les profondeurs de Mingi Taw.					
INFO_ROCKSHOWGIRL	The Scythian			Nous aperçûmes la fille aux cheveux sombres au concert de rock & nous nous rappelâmes qu'elle avait dit que le feu marchait avec moi.					
INFO_ROCKSHOWSKOLOTOI	The Scythian			Nous aperçûmes au concert de rock un de ces squelettes qui dansait à un rythme effrayant.					
INFO_ROCKSHOWJIM	The Scythian			La vedette du concert de rock n'était personne d'autre que le mystérieux musicien connu sous le nom de Jim Guthrie.			160	020.jpg	T2G03
INFO_ROCKSHOWBOOR	The Scythian			"Nous aperçûmes le vieil ours mal léché au concert de rock, en train de remuer ses choses de nudiste."			121	021.jpg	E2G15
INFO_ROCKSHOWCROWD	The Scythian			Il y avait beaucoup de monde au concert de rock.					
INFO_ROCKSHOWARCHETYPE	The Scythian			"Au concert de rock, nous aperçûmes celui connu sous le nom de l'archétype & nous nous demandons encore ce qu'il avait à voir avec tout ça."					
INFO_TRIGONGROVESKULLSTICK	The Scythian			Un sinistre mât orné d'un crâne aux bois de cerf reliait cet endroit au spectre immortel qui rôde dans les profondeurs de Mingi Taw.					
GRAVE_TRIGONGROVE	The Scythian			Nous aperçûmes une intrigante tombe solitaire dans le bosquet du trigone au-delà de la grotte de la prairie.					
GRAVE_TRIGONGROVEGHOST	The Scythian			"Dans le bosquet du trigone, au-delà de la grotte de la prairie, nous nous approchâmes d'une tombe solitaire & rencontrâmes un fantôme lumineux."					
				"Pour être honnête, le fantôme lumineux du bosquet du trigone nous fit d'abord une peur bleue."			96	022.jpg	T2B2H
			adventureUI/megatomeItem	Il reconnut nos vêtements de scythe & vit que nous possédions le mégagrimoire. Il demanda si nous comprenions ses écrits ésotériques.					
				Il nous murmura le nom du spectre immortel que nous avions réveillé dans les profondeurs de Mingi Taw : la messe gogolitique.			166	023.jpg	O2B39
				Nous connaissions le terrible nom grâce aux vieilles histoires & nous sentîmes notre sang se glacer.					
				"""Jusqu'à maintenant, j'avais le sentiment que la messe gogolitique vous voyait un peu comme une touriste."""					
			triangle/Triangle	"""Maintenant que vous avez appris la chanson de sworcellerie & maîtrisé le trigone doré, vous vous apercevrez que chacun de vos pas est hanté."""					
				"Nous ne pouvions dire si le fantôme lumineux nous encourageait ou s'il voulait nous faire peur, ou quelque chose du genre."					
				Nous dîmes au fantôme que nous allions utiliser le mégagrimoire sur Mingi Taw & délester la messe gogolitique de son immortalité.					
			Archetype/trifecta	"Nous le questionnâmes sur le trigone trifecta & sur l'emplacement des deux trigones restants, mais son irritante réponse n'était pas très claire."					
				"""Les deux trigones restants existent seulement dans les rêves des montagnards."""			43	024.jpg	8.2E+46
				"""Trouver les deux trigones restants n'est pas tant une question de 'où' que de 'quand' & de 'comment'."""					
				Le fantôme lumineux n'avait parlé que d'inepties inutiles.										
GRAVE_LOGBRIDGE	The Scythian			Nous aperçûmes plusieurs tombes derrière un buisson sur le bord de la vieille route & nous nous demandâmes ce que ça signifiait.					
GRAVE_LOGBRIDGEGHOST	The Scythian			Nous approchâmes d'une série de tombes derrière un buisson sur le bord de la vieille route & nous rencontrâmes des fantômes qui semblaient amicaux.			116	025.jpg	62B55
				Le fantôme lumineux qui parla était un personnage célèbre des vieilles légendes dont la grande prestance imposait le respect. #andre					
			Archetype/trifecta	"""L'année dernière, peu avant Noël, j'ai rassemblé un groupe & nous partîmes pour assembler le trigone trifecta."""					
				"""Nous entendîmes parler du portail vers l'infini du sommet de Mingi Taw & nous pensâmes que ça devait être sympa à voir."""					
			triangle/Triangle	"""Bref, nous dominâmes le trigone doré & nous enquêtâmes sur le bosquet du trigone avant de chercher le trigone de la lune claire."""					
				"""La recherche du trigone de la lune claire ne se passa pas aussi bien... Pour être honnête, ce fut notre perte."""					
				"""Nous comprîmes lentement la signification des cycles lunaires & leur influence sur les esprits qui sommeillent dans les royaumes des ombres."""					
				"""C'est quand nous nous installâmes ici & commencâmes à surveiller les humeurs de la lune que nous apprîmes quand, où et comment être."""			7	026.jpg	Q2D6P
				"""Nous mourûmes d'ennui en attendant que les humeurs de la lune changent."""					
				"""Bon d'accord, en fait nous mourûmes à cause d'une dispute que nous eûmes à cause de l'ennui."""					
				"""Je ne souhaite pas m'étendre là-dessus pour l'instant, si vous n'y voyez pas d'inconvénient."""					
				"""D'accord, voici ce qui s'est passé. Un membre de notre groupe était un tricheur & nous l'avons pris la main dans le sac."""					
				"""Un combat éclata & le tricheur s'enfuit par la vieille route en direction du dangereux précipice."""					
				"""Et ensuite... nous nous demandions quoi faire lorsque tout d'un coup la messe gogolitique apparut... Gloups !"""			113	027.jpg	62B75
GRAVE_CHASM	The Scythian			Nous aperçûmes la tombe solitaire au bord du dangereux précipice & nous nous demandâmes ce que ça signifiait.					
GRAVE_CHASMGHOST	The Scythian			"Auprès du dangereux précipice, nous approchâmes de la tombe solitaire du tricheur & nous rencontrâmes un vieux fantôme lumineux."					
			Archetype/trifecta	"""L'année dernière avant Noël, André le Grand rassembla un groupe & nous partîmes assembler le trigone trifecta."""					
				"""Les autres membres du groupe sont enterrés derrière un buisson sur le bord de la vieille route, près du tronc servant de pont."""					
			triangle/Triangle	"""Nous parvinmes facilement à trouver & maîtriser le trigone doré, mais nous fûmes bloqués après."""					
				"""Nous cherchâmes le trigone de la lune claire, et nous décidâmes de rester là & de regarder le ciel, attendant que les humeurs de la lune changent."""					
				"""C'était super ennuyant ! Je n'allais pas rester là des jours et des jours à attendre que la lune claire apparaisse."""					
				"""Je laissai ces rigolos attendre inutilement tandis que j'examinai plus en détails cette histoire de lune."""					
				Le vieux fantôme lumineux dit que nous avions triché en quittant S:S&S EP et en modifiant la date et l'heure de l'ordinateur.					
				"Le fantôme expliqua à quel point c'était maladroit de notre part, mais il dit que cela permettait de modifier les phases de la lune !"					
				"""Le truc, c'est que j'ai sérieusement la frousse quand on triche & que j'en meurs de honte."""					
GRAVE_HOLLOW	The Scythian			Nous aperçûmes une tombe solitaire dans un gigantesque arbre creux & nous nous interrogâmes à son sujet.					
GRAVE_HOLLOWGHOST	The Scythian			Nous nous approchâmes d'une tombe solitaire dans un gigantesque arbre creux & un impressionnant fantôme apparut. Il parla de choses folles.			117	028.jpg	E2A80
				"""Surveillez les humeurs de la lune & vous apprendrez quand, où et comment vous devez être."""					
				"""Je voulais aussi vous faire savoir que je n'ai pas délibérément essayé de vous faire peur en prenant cette apparence-là."""					
GRAVE_HOLLOWGHOSTSPRITES	The Scythian			Nous nous approchâmes d'une tombe solitaire dans un gigantesque arbre creux & un impressionnant fantôme apparut. Il parla de choses folles.			117	028.jpg	E2A80
				"""Cherchez les esprits de la forêt sur les chemins situés derrière vous, yeux & oreilles grands ouverts pour trouver leurs bulles sonores."""					
				"""Envoyez les cinq esprits de la forêt vers le ciel pour créer un miracle qui attirera le trigone que vous recherchez."""					
GRAVE_HOLLOWGHOSTTRIGON	The Scythian			Nous nous approchâmes d'une tombe solitaire dans un gigantesque arbre creux & un impressionnant fantôme apparut. Il nous parla.			117	028.jpg	E2A80
				"""Cherchez un signal des esprits de la forêt & chantez une chanson de sworcellerie pour révéler un trigone caché."""					
GRAVE_HOLLOWGHOSTTRIGONCOMPLETE	The Scythian			Nous nous approchâmes d'une tombe solitaire dans un gigantesque arbre creux & un impressionnant fantôme apparut. Il nous parla.			117	028.jpg	E2A80
				"""Donc la chanson du trigone est terminée pour l'instant. Je me demande si je l'entendrai à nouveau ?"""					
LOGFELLA_LOSTKEY	The Scythian			Le malheureux bûcheron connu sous le nom de Père Bûche était énervé et inquiet à propos de quelque chose.					
			AdventureUI/keyItem	Apparemment Père Bûche avait perdu la clé de la porte dans le mur de pierre qui bloque la vieille route de Mingi Taw.					
				"Nous râlions car nous n'avions plus d'objet à aller chercher, pas vrai ?"					
				"Père Bûche nous dit qu'il était assis ici, à côté du feu, lorsqu'il tomba dans un profond sommeil."					
			AdventureUI/keyItem	Père Bûche dit qu'il pensait avoir perdu sa clé dans l'obscurité du royaume des rêves.					
				"Nous avions entendu parler des étranges rêves des montagnards aux cheveux sombres du Caucase, donc cela ne nous surprit pas."					
				Père Bûche nous invita à réchauffer nos bottes auprès du feu & à rêver avec lui.			63	029.jpg	U2C92
ARCHETYPE_LOSTKEYTHOUGHTS	The Archetype			"Nous concevons le fait d'être éveillé & la psycho-cosmologie mytho-poétique des rêves comme des états différents, cependant ils interagissent de curieuse façon."					
				"Le seuil de la liminalité est un lieu à mi-chemin entre l'état éveillé & le monde des rêves, où contrôler sa pensée est impossible."			56	030.jpg	13A0A
				Trouvez un endroit chaud qui vous permette de dormir pour découvrir le seuil de la liminalité.					
ARCHETYPE_LOSTKEYCLUE	The Archetype		AdventureUI/keyItem	"Et si vous alliez vous asseoir à côté du foyer, dans la hutte, & franchissiez le seuil liminal pour trouver la clé perdue de Père Bûche ?"			55	031.jpg	23C1X
GIRL_LOSTKEYTHOUGHTS	Girl	AdventureUI/tweetIconGourd		"Whaou, Père Bûche est énervé à propos de quelque chose... Je me demande ce qui se passe ? Je vais juste sortir & le laisser un petit peu seul."					
				J'ai vu la Scythe chanter une Chanson de Sworcellerie & envoyer trois esprits de la forêt vers le ciel - je me demande s'ils aideront à apaiser la tempête ?					
LOGFELLA_MORELOSTKEYTHOUGHTS	Logfella			J'espère vraiment que la Scythe arpenteuse-de-rêve pourra retrouver ma clé... Je l'ai perdu sur la rive sablonneuse d'un lac tranquille.			62	032.jpg	U3A20
LOGFELLA_LOSTKEYTHOUGHTS	Logfella			"Oh malheur, si seulement il ne pleuvait pas dehors... Si seulement mes bottes n'étaient pas si trempées... Je voudrais pouvoir retourner couper du bois."					
				Oh couilles - où est partie ma clé !? Je suis tellement inquiet & honteux que maintenant je panique totalement !					
LOGFELLA_FOUNDKEY	The Scythian		AdventureUI/keyItem	Le bûcheron était super soulagé de voir que nous avions réussi à retrouver sa clé perdue dans l'obscurité du royaume des rêves.					
				Le bûcheron connu sous le nom de Père Bûche demanda comment nous étions devenus si gentils & il nous questionna sur notre triste errance.					
				"Nous racontâmes au bûcheron comment, il y a longtemps, nous étions venus des steppes au côté de nos frères & sœurs scythes - aucun ne connaissait la peur."					
				Nous expliquâmes à Père Bûche pourquoi nous voyageâmes jusqu'à ces montagnes sauvages & comment nous fûmes guidés par le doigt d'un dieu bien connu.					
			adventureUI/megatomeItem	Nous expliquâmes à Logfella ce que nous suspicions à propos de la signification des écrits ésotériques du Mégagrimoire.					
